********************************************************************************
Field Output Report, written Tue May 12 11:38:49 2026

Source 1
---------

   ODB: C:/Temp/ABAQUS/Enrico_test_flow/Flow_in_pipe.odb
   Step: Heat_transfer_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PIPE-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label        HFL.HFL1        HFL.HFL2        HFL.HFL3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
            3823     996.776E-03     357.833E-03    -12.3923E-03
            3824     992.273E-03     342.785E-03    -10.6100E-03
            3825     988.403E-03     342.248E-03    -5.16518E-03
            3826     991.175E-03     272.051E-03    -7.69159E-03
            3827     733.069E-03     300.877E-03     12.3801E-03
            3828     294.890E-03         1.02791    -80.6157E-03
            3829     948.824E-03         1.04079     2.55074E-03
            3830     937.804E-03     166.653E-03     47.4700E-03
            3831     873.583E-03         1.13552     14.8325E-03
            3832     982.548E-03     262.196E-03     12.1883E-03
            3833     987.104E-03     301.727E-03     759.171E-06
            3834     968.655E-03     306.407E-03    -28.3193E-06
            3835     967.753E-03     324.877E-03    -180.303E-06
            3836     989.142E-03     328.682E-03    -5.48496E-03
            3837     974.183E-03     288.797E-03     107.827E-06
            3838     960.368E-03     303.687E-03     631.953E-06
            3839     265.781E-03         1.02973    -108.511E-03
            3840     883.758E-03     235.842E-03     16.6741E-03
            3841     975.026E-03     184.946E-03     43.3052E-03
            3842     976.094E-03     173.397E-03     42.7169E-03
            3843     779.612E-03     484.707E-03     1.36229E-03
            3844     346.577E-03         1.10673     24.9993E-03
            3845     978.879E-03     278.099E-03     3.62972E-03
            3846     345.742E-03         1.17847     63.7903E-03
            3847     817.382E-03     163.219E-03    -5.68112E-03
            3848     832.132E-03     463.386E-03     1.80580E-03
            3849         1.24376     482.066E-03    -51.7445E-03
            3850         1.27261     378.935E-03    -64.8325E-03
            3851     967.826E-03     214.804E-03    -29.1618E-03
            3852     942.718E-03     190.390E-03    -43.0152E-03
            3853     522.836E-03     950.511E-03     15.7754E-03
            3854     554.358E-03     893.885E-03     9.29314E-03
            3855     908.175E-03     212.539E-03    -35.1258E-03
            3856     947.904E-03     207.196E-03    -39.1053E-03
            3857         1.13740     463.828E-03     52.7325E-03
            3858     984.092E-03     274.931E-03    -3.13187E-03
            3859     988.006E-03     285.874E-03    -762.386E-06
            3860     769.586E-03     370.490E-03    -7.28334E-03
            3861     497.793E-03     894.178E-03     8.38794E-03
            3862     738.445E-03     295.721E-03    -13.7158E-03
            3863         1.19512     260.727E-03    -82.5811E-03
            3864         1.15082     335.004E-03    -47.4009E-03
            3865     988.804E-03     290.045E-03    -9.21118E-03
            3866     939.370E-03     413.270E-03     11.9623E-03
            3867     961.189E-03     400.181E-03     17.2694E-03
            3868     338.537E-03     995.499E-03    -26.4077E-03
            3869         1.24148     385.307E-03    -72.7489E-03
            3870     329.618E-03     983.448E-03    -12.7251E-03
            3871     884.743E-03     203.762E-03    -1.38167E-03
            3872     922.293E-03     147.103E-03     1.32572E-03
            3873     875.608E-03     170.877E-03     4.66936E-03
            3874     883.239E-03     176.092E-03    -9.18788E-03
            3875     840.951E-03     194.825E-03    -1.08995E-03
            3876     775.965E-03     231.366E-03    -16.9824E-03
            3877     772.256E-03     283.357E-03    -10.5134E-03
            3878     740.617E-03     253.989E-03    -11.6258E-03
            3879     812.207E-03     222.474E-03    -12.2421E-03
            3880     895.521E-03     224.142E-03     5.21812E-03
            3881     897.538E-03     218.528E-03    -10.1323E-03
            3882     988.470E-03     334.999E-03     2.36244E-03
            3883         1.11238     388.409E-03     65.8628E-03
            3884         1.01246     332.400E-03     51.4318E-03
            3885         1.02722     335.842E-03     51.6107E-03
            3886     279.955E-03     746.751E-03     3.18810E-03
            3887     995.640E-03     364.585E-03     2.37473E-03
            3888     995.273E-03     359.719E-03     8.79380E-03
            3889     312.310E-03     722.772E-03    -1.11970E-03
            3890         1.05442     300.711E-03     17.8327E-03
            3891     226.373E-03     903.195E-03    -9.32061E-03
            3892     192.915E-03     931.716E-03    -15.1771E-03
            3893         1.00986     350.783E-03     42.3818E-03
            3894     270.791E-03     750.832E-03    -1.60801E-03
            3895         1.08811     990.328E-03     5.18138E-03
            3896     974.603E-03     239.629E-03    -8.47652E-03
            3897     970.598E-03     207.188E-03    -10.7317E-03
            3898     972.760E-03     217.872E-03    -15.0591E-03
            3899     980.485E-03     242.970E-03    -11.0884E-03
            3900     442.146E-03     919.985E-03     10.5640E-03
            3901     400.220E-03     881.928E-03     2.66641E-03
            3902     338.877E-03         1.02185    -55.5873E-03
            3903     237.387E-03     943.991E-03     5.24069E-03
            3904     519.368E-03     518.511E-03     3.57970E-06
            3905     565.880E-03     504.113E-03    -1.30405E-03
            3906         1.06158     334.637E-03    -71.3541E-03
            3907         1.02711     314.174E-03    -78.4271E-03
            3908         1.00785     328.988E-03    -47.2394E-03
            3909         1.00421     340.815E-03    -37.5993E-03
            3910     974.998E-03     229.739E-03    -25.7430E-03
            3911     980.617E-03     247.074E-03    -17.8952E-03
            3912     932.045E-03     267.005E-03    -13.1204E-03
            3913     986.568E-03     257.766E-03    -256.913E-06
            3914     356.032E-03         1.15190     73.9705E-03
            3915         1.00512     340.896E-03    -35.8934E-03
            3916     252.307E-03     949.164E-03    -2.44925E-03
            3917     235.922E-03     943.207E-03     1.36645E-03
            3918     798.209E-03     255.509E-03     20.1746E-03
            3919     978.235E-03     215.694E-03     24.6414E-03
            3920     950.459E-03     204.280E-03     41.1027E-03
            3921     288.822E-03     962.708E-03    -4.67211E-03
            3922     260.212E-03     954.664E-03    -12.2522E-03
            3923     279.534E-03     951.725E-03    -5.88694E-03
            3924     965.531E-03     191.315E-03     32.3836E-03
            3925     953.035E-03     164.138E-03    -23.2270E-03
            3926     290.249E-03     956.701E-03     3.85159E-03
            3927     195.584E-03     838.750E-03    -6.44718E-03
            3928     930.735E-03     236.338E-03     14.2483E-03
            3929     905.973E-03     213.777E-03     19.9467E-03
            3930     970.312E-03     341.932E-03    -4.60164E-03
            3931     956.419E-03     357.753E-03    -6.40981E-03
            3932     268.227E-03     991.054E-03     12.6127E-03
            3933     284.123E-03     999.911E-03     32.0162E-03
            3934     966.643E-03     294.351E-03     2.99412E-03
            3935     161.207E-03     831.343E-03     13.6345E-03
            3936     131.391E-03     912.142E-03     25.5573E-03
            3937     976.344E-03     261.662E-03    -11.8258E-03
            3938     357.819E-03         1.02397    -18.1129E-03
            3939     353.868E-03         1.02387    -30.9041E-03
            3940     363.062E-03         1.07540    -34.7838E-03
            3941     980.486E-03     235.799E-03    -17.1170E-03
            3942     337.603E-03         1.08665    -32.7133E-03
            3943     846.466E-03     335.793E-03    -7.98157E-03
            3944     493.850E-03         1.04717    -32.7835E-03
            3945     919.454E-03     145.586E-03    -40.1210E-03
            3946     509.278E-03         1.13423    -44.4201E-03
            3947     546.761E-03     830.827E-03    -4.16250E-03
            3948         1.20048     444.658E-03     57.6486E-03
            3949     378.958E-03     619.384E-03     4.78283E-03
            3950         1.00340     332.579E-03     37.4869E-03
            3951     514.914E-03     739.760E-03     1.18716E-03
            3952     351.055E-03         1.07162    -68.0313E-03
            3953     365.625E-03         1.01091    -24.4707E-03
            3954     350.912E-03         1.03716    -54.2791E-03
            3955     990.362E-03     346.103E-03     6.57399E-03
            3956     997.853E-03     356.821E-03     15.4062E-03
            3957     434.045E-03         1.11099    -55.0084E-03
            3958     339.154E-03         1.00129    -32.4697E-03
            3959     968.173E-03     183.864E-03     10.0346E-03
            3960     956.221E-03     169.743E-03     18.8108E-03
            3961     974.415E-03     232.371E-03     17.7187E-03
            3962     958.370E-03     150.236E-03     12.4754E-03
            3963     905.342E-03     262.095E-03     18.3609E-03
            3964     337.754E-03         1.01476    -52.5503E-03
            3965     965.914E-03     222.351E-03    -854.651E-06
            3966     957.011E-03     177.916E-03    -27.9359E-03
            3967     484.911E-03     692.819E-03    -3.18612E-03
            3968     526.628E-03     604.290E-03    -1.42858E-03
            3969     966.956E-03     205.424E-03    -21.5464E-03
            3970     928.140E-03     192.757E-03    -15.6754E-03
            3971     954.013E-03     153.110E-03    -15.1432E-03
